path,bytes,words,title,h1,description,canonical,refresh,in_sitemap
public/zberigannya-vidpracovanyh-masel.html,11475,910,Зберігання відпрацьованих олив — Довідник YOURECO,Зберігання відпрацьованих олив,"Зберігання відпрацьованих олив: тара, маркування, вимоги безпеки та підготовка до передачі на утилізацію.",https://guide.youreco.com.ua/zberigannya-vidpracovanyh-masel.html,,no
public/zbir-kabelyu.html,9545,498,Збір кабелю — Довідник YOURECO,Збір кабелю,"Гайд для бізнесу про «збір кабелю»: що відноситься до кабельних відходів, як зберігати та передавати, як оформити документи і організувати логістику.",https://guide.youreco.com.ua/zbir-kabelyu.html,,no
public/zbir-kartonu-na-pidpryyemstvi.html,10358,505,Збір картону на підприємстві — Довідник YOURECO,Збір картону на підприємстві,"Довідка для підприємств про «збір картону на підприємстві»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/zbir-kartonu-na-pidpryyemstvi.html,,no
public/zbir-metalu-na-pidpryyemstvi.html,9783,507,Збір металу на підприємстві — Довідник YOURECO,Збір металу на підприємстві,"Довідка для підприємств про «збір металу на підприємстві»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/zbir-metalu-na-pidpryyemstvi.html,,no
public/zbir-plastyku-na-pidpryyemstvi.html,9905,501,Збір пластику на підприємстві — Довідник YOURECO,Збір пластику на підприємстві,"Гайд для підприємств про «збір пластику на підприємстві»: види полімерів, сортування, зберігання, підготовка до переробки, логістика та підтверджуючі документи.",https://guide.youreco.com.ua/zbir-plastyku-na-pidpryyemstvi.html,,no
public/zbir-promyslovyh-vidhodiv.html,10935,546,Збір промислових відходів | YOURECO,Збір промислових відходів: організація та вимоги,"Збір промислових відходів: організація, вимоги, вивезення та документи для підприємств.",https://guide.youreco.com.ua/zbir-promyslovyh-vidhodiv.html,,no
public/zbir-shyn-na-pidpryyemstvi.html,10215,511,Збір шин на підприємстві — Довідник YOURECO,Збір шин на підприємстві,"Практичний гайд для бізнесу про «збір шин на підприємстві»: класифікація шин/гуми, зберігання, підготовка до вивезення, маршрути переробки та документи.",https://guide.youreco.com.ua/zbir-shyn-na-pidpryyemstvi.html,,no
public/zbir-sklyanoyi-tary.html,10166,520,Збір скляної тари — Довідник YOURECO,Збір скляної тари,"Довідка для підприємств про «збір скляної тари»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/zbir-sklyanoyi-tary.html,,no
public/zbir-vidpracovanoyi-olyvy.html,10015,504,Збір відпрацьованої оливи — Довідник YOURECO,Збір відпрацьованої оливи,"Збір відпрацьованої оливи: що приймають, як організувати збір/вивезення та які документи потрібні для підприємств. Поради та перелінковка довідника YOURECO.",https://guide.youreco.com.ua/zbir-vidpracovanoyi-olyvy.html,,no
public/znyshchennya-kosmetyky.html,8125,432,Знищення косметики | YOURECO,Знищення косметики: коли потрібне і які документи,"Знищення косметики: коли потрібне, як організувати збір і вивезення та які документи потрібні підприємству.",https://guide.youreco.com.ua/znyshchennya-kosmetyky.html,,no
reestr-partiyi.html,7883,543,Реєстр партії відходів | YOURECO,Реєстр партії відходів: що містить цей документ,"Реєстр партії відходів: які позиції, кількість, типи матеріалів, обладнання чи продукції вносять перед утилізацією або переробкою.",https://guide.youreco.com.ua/reestr-partiyi.html,,no
scenarii-utilizaciyi.html,8770,590,Сценарії передачі продукції на утилізацію | YOURECO,Типові сценарії передачі продукції та матеріалів на утилізацію,"Типові сценарії утилізації продукції: списання товарів, складські залишки, повернення з мережі, виробничий брак і документи.",https://guide.youreco.com.ua/scenarii-utilizaciyi.html,,no
shcho-take-pererobka-vidhodiv.html,8611,655,Що таке переробка відходів | YOURECO,Що таке переробка відходів: як працює цей процес,"Переробка відходів є процесом повернення придатних матеріалів у повторний обіг після сортування, підготовки та технічного оброблення.",https://guide.youreco.com.ua/shcho-take-pererobka-vidhodiv.html,,no
shcho-take-promyslovi-vidhody.html,8780,643,Що таке промислові відходи | YOURECO,Що таке промислові відходи: як підприємства визначають цей потік,"Промислові відходи: що це за матеріали й залишки, де вони утворюються на підприємстві та як їх правильно визначати.",https://guide.youreco.com.ua/shcho-take-promyslovi-vidhody.html,,no
shcho-take-utylizaciya.html,8770,660,Що таке утилізація | YOURECO,Що таке утилізація: як підприємства розуміють цю операцію,"Утилізація: контрольована операція поводження з матеріалами або відходами, які потребують обробки, передачі чи знищення.",https://guide.youreco.com.ua/shcho-take-utylizaciya.html,,no
shcho-take-znyshchennya-produkciyi.html,8755,646,Що таке знищення продукції | YOURECO,Що таке знищення продукції: коли застосовується ця процедура,"Знищення продукції є процедурою, у межах якої товар або матеріал остаточно вилучається з обігу шляхом фізичного припинення його існування як придатного об",https://guide.youreco.com.ua/shcho-take-znyshchennya-produkciyi.html,,no
shyny.html,7549,466,Шини — редирект — Довідник YOURECO,Шини — редирект,"Довідкова сторінка YOURECO про «Шини — редирект»: пояснення, підготовка, документи, логістика та пов’язані матеріали.",https://guide.youreco.com.ua/utylizaciya-shyn.html,0; url=/utylizaciya-shyn.html,no
skilky-koshtuye-pererobka-kabelyu.html,7763,466,Передання кабелю на переробку | YOURECO,Від чого залежить порядок передання кабелю на переробку,"Скільки коштує переробка кабелю: від чого залежить вартість, як оцінюється партія, що впливає на логістику та документи.",https://guide.youreco.com.ua/skilky-koshtuye-pererobka-kabelyu.html,,no
skladuvannya-promyslovyh-vidhodiv.html,10626,527,Складування промислових відходів — Довідник YOURECO,Складування промислових відходів,"Довідка для підприємств про «складування промислових відходів»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/skladuvannya-promyslovyh-vidhodiv.html,,no
sortuvannya/index.html,10349,426,Матеріали про сортування відходів — Довідник YOURECO,Матеріали про сортування відходів,"Навігація за матеріалами про сортування відходів: розділення потоків, підготовка партій і типові вимоги до передачі.",https://guide.youreco.com.ua/sortuvannya.html,,no
sortuvannya-budivelnyh-vidhodiv.html,10434,775,Сортування будівельних відходів — Довідник YOURECO,Сортування будівельних відходів,"Сортування будівельного відходи: як розділяти фракції, що віддати на переробку, і як оформити передачу відходів документально.",https://guide.youreco.com.ua/sortuvannya-budivelnyh-vidhodiv.html,,no
sortuvannya-plastyku.html,9822,735,Сортування пластику — Довідник YOURECO,Сортування пластику,"Гайд для підприємств про «сортування пластику»: види полімерів, сортування, зберігання, підготовка до переробки, логістика та підтверджуючі документи.",https://guide.youreco.com.ua/sortuvannya-plastyku.html,,no
sortuvannya-promyslovyh-vidhodiv.html,10481,500,Сортування промислових відходів — Довідник YOURECO,Сортування промислових відходів,"Довідка для підприємств про «сортування промислових відходів»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/sortuvannya-promyslovyh-vidhodiv.html,,no
spysannya-kosmetychnyh-tovariv.html,7989,471,Списання косметичних товарів — Довідник YOURECO,Списання косметичних товарів,"Списання косметичних товарів: що приймають, як організувати збір/вивезення та які документи потрібні для підприємств. Поради та перелінковка довідника YOURECO.",https://guide.youreco.com.ua/spysannya-kosmetychnyh-tovariv.html,,no
spysannya-produktiv.html,10522,708,Списання продуктів: як правильно оформити — Довідник YOURECO,Списання продуктів: як правильно оформити,"Списання продуктів: як оформити партію, організувати збір і вивезення та які документи потрібні підприємству.",https://guide.youreco.com.ua/spysannya-produktiv.html,,no
transportuvannya-vidpracovanyh-masel.html,10322,756,Транспортування відпрацьованих олив — Довідник YOURECO,Транспортування відпрацьованих олив,"Транспортування відпрацьованих олив: як підготувати партію, узгодити вивезення, безпека та документи для підприємств.",https://guide.youreco.com.ua/transportuvannya-vidpracovanyh-masel.html,,no
transportuvannya-vidpracovanyh-shyn.html,10166,754,Транспортування відпрацьованих шин — Довідник YOURECO,Транспортування відпрацьованих шин,"Транспортування відпрацьованих шин: як підготувати майданчик, яку тару обрати та як організувати вивезення для підприємств.",https://guide.youreco.com.ua/transportuvannya-vidpracovanyh-shyn.html,,no
utylizaciya/index.html,15575,428,Матеріали про утилізацію відходів — Довідник YOURECO,Матеріали про утилізацію відходів,"Навігація за матеріалами про утилізацію відходів: сценарії передачі, підготовка партій, документи та галузеві випадки.",https://guide.youreco.com.ua/utylizaciya.html,,no
utylizaciya-avtoshyn.html,12623,783,Куди передають автомобільні шини на утилізацію — Довідник YOURECO,Куди передають автомобільні шини на утилізацію,"Практичний гайд для бізнесу про «утилізацію автомобільних шин»: класифікація шин/гуми, зберігання, підготовка до вивезення, маршрути переробки та документи.",https://guide.youreco.com.ua/utylizaciya-avtoshyn.html,,no
utylizaciya-budivelnyh-vidhodiv.html,13101,790,Утилізація будівельних відходів | YOURECO,Порядок утилізації будівельних відходів для підприємств,"Утилізація будівельних відходів: що приймають, як організувати збір, вивезення та документи для підприємств.",https://guide.youreco.com.ua/utylizaciya-budivelnyh-vidhodiv.html,,no
utylizaciya-derevyny-z-budivnyctva.html,12875,787,Утилізація деревини з будівництва | YOURECO,Як передають на утилізацію деревину з будівництва,"Довідка для підприємств про «утилізацію деревини з будівництва»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-derevyny-z-budivnyctva.html,,no
utylizaciya-energetychnyh-napoyiv.html,12648,768,Куди передають енергетичні напої на утилізацію — Довідник YOURECO,Куди передають енергетичні напої на утилізацію,"Довідка для підприємств про «утилізацію енергетичних напоїв»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-energetychnyh-napoyiv.html,,no
utylizaciya-fruktiv-ta-ovochiv.html,13244,841,Куди передають фрукти та овочі на утилізацію — Довідник YOURECO,Куди передають фрукти та овочі на утилізацію,"Утилізація фруктів та овочів: що приймають, як організувати збір/вивезення та які документи потрібні для підприємств. Поради та перелінковка довідника YOURECO.",https://guide.youreco.com.ua/utylizaciya-fruktiv-ta-ovochiv.html,,no
utylizaciya-fruktiv.html,10369,532,Куди передають фрукти на утилізацію — Довідник YOURECO,Куди передають фрукти на утилізацію,"Довідка для підприємств про «утилізацію фруктів»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-fruktiv.html,,no
utylizaciya-gipsokartonu.html,10587,528,Куди передають гіпсокартон на утилізацію — Довідник YOURECO,Куди передають гіпсокартон на утилізацію,"Довідка для підприємств про «утилізацію гіпсокартону»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-gipsokartonu.html,,no
utylizaciya-harchovyh-produktiv.html,13120,863,Утилізація харчових продуктів | YOURECO,Порядок утилізації харчових продуктів для підприємств,"Утилізація харчових продуктів: що приймають, як організувати збір/вивезення та які документи потрібні для підприємств. Поради та перелінковка довідника YOURECO.",https://guide.youreco.com.ua/utylizaciya-harchovyh-produktiv.html,,no
utylizaciya-kondyterskyh-vyrobiv.html,10729,541,Утилізація кондитерських виробів | YOURECO,Куди передають кондитерські вироби на утилізацію,"Довідка для підприємств про «утилізацію кондитерських виробів»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-kondyterskyh-vyrobiv.html,,no
utylizaciya-konfidenciynykh-dokumentiv.html,20053,1443,Утилізація конфіденційних документів | YOURECO,Документи для утилізації конфіденційних документів,"Як правильно організувати утилізацію конфіденційних документів: підготовка, логістика, документи підтвердження та типові запитання.",https://guide.youreco.com.ua/utylizaciya-konfidenciynykh-dokumentiv.html,,no
utylizaciya-kosmetiki.html,3577,119,Куди здати утилізація косметіки — Довідник YOURECO,Куди здати утилізація косметіки,"Практичний гайд про те, куди здати утилізація косметіки, як підготувати передачу, які документи потрібні та на що звернути увагу.",https://guide.youreco.com.ua/utylizaciya-kosmetyky.html,0; url=/utylizaciya-kosmetyky.html,no
utylizaciya-materialiv.html,14227,1010,Порядок утилізації матеріалів для підприємств — Довідник YOURECO,Порядок утилізації матеріалів для підприємств,"Хаб-сторінка: утилізація та переробка матеріалів (пластик/полімери, будівельні відходи, шини, оливи, некондиційна сировина).",https://guide.youreco.com.ua/utylizaciya-materialiv.html,,no
utylizaciya-metalevoyi-strushky.html,8264,467,Куди передають металеву стружку на утилізацію — Довідник YOURECO,Куди передають металеву стружку на утилізацію,"Довідка для підприємств про «утилізацію металевої стружки»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-metalevoyi-strushky.html,,no
utylizaciya-metalu.html,9886,528,Як оформлюється утилізація металу — Довідник YOURECO,Як оформлюється утилізація металу,"Довідка для підприємств про «утилізацію металу»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-metalu.html,,no
utylizaciya-molochnyh-produktiv.html,10687,537,Куди передають молочні продукти на утилізацію — Довідник YOURECO,Куди передають молочні продукти на утилізацію,"Довідка для підприємств про «утилізацію молочних продуктів»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-molochnyh-produktiv.html,,no
utylizaciya-napivfabrykatyv.html,10852,532,Куди передають напівфабрикати на утилізацію — Довідник YOURECO,Куди передають напівфабрикати на утилізацію,"Утилізація напівфабрикатів: що приймають, як організувати збір/вивезення та які документи потрібні для підприємств. Поради та перелінковка довідника YOURECO.",https://guide.youreco.com.ua/utylizaciya-napivfabrykatyv.html,,no
utylizaciya-nekondyciynoyi-produkciyi.html,10683,576,Порядок утилізації некондиційної продукції — Довідник YOURECO,Порядок утилізації некондиційної продукції,"Довідка для підприємств про «утилізацію некондиційної продукції»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-nekondyciynoyi-produkciyi.html,,no
utylizaciya-obladnannya.html,14529,937,Порядок утилізації обладнання для підприємств — Довідник YOURECO,Порядок утилізації обладнання для підприємств,"Хаб-сторінка: як правильно утилізувати обладнання та техніку (промислове обладнання, кабель, батареї, оргтехніка) з документами.",https://guide.youreco.com.ua/utylizaciya-obladnannya.html,,no
utylizaciya-ovochiv.html,10592,533,Куди передають овочі на утилізацію — Довідник YOURECO,Куди передають овочі на утилізацію,"Довідка для підприємств про «утилізацію овочів»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-ovochiv.html,,no
utylizaciya-paperu-ta-kartonu.html,12652,831,Як оформлюється утилізація паперу та картону — Довідник YOURECO,Як оформлюється утилізація паперу та картону,"Довідка для підприємств про «утилізацію паперу та картону»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-paperu-ta-kartonu.html,,no
utylizaciya-parfumeriyi.html,10543,516,Куди передають парфумерію на утилізацію — Довідник YOURECO,Куди передають парфумерію на утилізацію,"Довідка для підприємств про «утилізацію парфумерії»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-parfumeriyi.html,,no
utylizaciya-partiyi-produktiv.html,10626,544,Документи для утилізації партії продуктів — Довідник YOURECO,Документи для утилізації партії продуктів,"Довідка для підприємств про «утилізацію партії продуктів»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-partiyi-produktiv.html,,no
utylizaciya-produktiv-na-skladi.html,10691,550,Порядок утилізації продуктів на складі — Довідник YOURECO,Порядок утилізації продуктів на складі,"Довідка для підприємств про «утилізацію продуктів на складі»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-produktiv-na-skladi.html,,no
utylizaciya-promyslovogo-obladnannya-mehanizmiv.html,11762,569,Утилізація промислового обладнання | YOURECO,Порядок утилізації промислового обладнання та механізмів,"Утилізація промислового обладнання: списання, демонтаж, сортування металу, електроніки й небезпечних компонентів, документи.",https://guide.youreco.com.ua/utylizaciya-promyslovogo-obladnannya-mehanizmiv.html,,no
utylizaciya-prostrochenoyi-kosmetyky.html,12991,811,Утилізація простроченої косметики | YOURECO,Куди передають прострочену косметику на утилізацію,"Утилізація простроченої косметики: що приймають, як організувати збір, вивезення та документи для підприємств.",https://guide.youreco.com.ua/utylizaciya-prostrochenoyi-kosmetyky.html,,no
utylizaciya-pyva.html,10562,543,Куди передають пиво на утилізацію — Довідник YOURECO,Куди передають пиво на утилізацію,"Довідка для підприємств про «утилізацію пива»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-pyva.html,,no
utylizaciya-shin.html,3380,112,Куди здати утилізація шин — Довідник YOURECO,Куди здати утилізація шин,"Практичний гайд про те, куди здати утилізація шин, як підготувати передачу, які документи потрібні та на що звернути увагу.",https://guide.youreco.com.ua/utylizaciya-shyn.html,0; url=/utylizaciya-shyn.html,no
utylizaciya-shyn-pidpryyemstvamy.html,9825,509,Документи для утилізації шин підприємствами — Довідник YOURECO,Документи для утилізації шин підприємствами,"Утилізація шин підприємствами: як оформити передачу, які обсяги приймають, логістика та документи для аудиту/перевірок.",https://guide.youreco.com.ua/utylizaciya-shyn-pidpryyemstvamy.html,,no
utylizaciya-skla.html,10347,533,Куди передають скло на утилізацію — Довідник YOURECO,Куди передають скло на утилізацію,"Довідка для підприємств про «утилізацію скла»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-skla.html,,no
utylizaciya-skladskyh-zalyshkiv.html,9887,519,Порядок утилізації складських залишків — Довідник YOURECO,Порядок утилізації складських залишків,"Довідка для підприємств про «утилізацію складських залишків»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-skladskyh-zalyshkiv.html,,no
utylizaciya-sokiv-ta-napoyiv.html,12868,802,Куди передають соки та напої на утилізацію — Довідник YOURECO,Куди передають соки та напої на утилізацію,"Утилізація соків та напоїв: що приймають, як організувати збір/вивезення та які документи потрібні для підприємств. Поради та перелінковка довідника YOURECO.",https://guide.youreco.com.ua/utylizaciya-sokiv-ta-napoyiv.html,,no
utylizaciya-sokiv.html,9500,509,Куди передають соки на утилізацію — Довідник YOURECO,Куди передають соки на утилізацію,"Довідка для підприємств про «утилізацію соків»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-sokiv.html,,no
utylizaciya-tovariv.html,9769,513,Порядок утилізації товарів для підприємств — Довідник YOURECO,Порядок утилізації товарів для підприємств,"Довідник для бізнесу: як списувати та утилізувати товари (продукти, косметика, одяг, меблі, документи) з правильними документами.",https://guide.youreco.com.ua/utylizaciya-tovariv.html,,no
utylizaciya-upakovky-na-pidpryyemstvi.html,9968,533,Порядок утилізації упаковки на підприємстві — Довідник YOURECO,Порядок утилізації упаковки на підприємстві,"Утилізація упаковки на підприємстві: підготовка партії, зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-upakovky-na-pidpryyemstvi.html,,no
utylizaciya-upakovky-vid-kosmetyky.html,12013,774,Утилізація упаковки від косметики | YOURECO,Куди передають упаковку від косметики на утилізацію,"Довідка для підприємств про «утилізацію упаковки від косметики»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-upakovky-vid-kosmetyky.html,,no
utylizaciya-vantazhnyh-shyn.html,11916,773,Куди передають вантажні шини на утилізацію — Довідник YOURECO,Куди передають вантажні шини на утилізацію,"Практичний гайд для бізнесу про «утилізацію вантажних шин»: класифікація шин/гуми, зберігання, підготовка до вивезення, маршрути переробки та документи.",https://guide.youreco.com.ua/utylizaciya-vantazhnyh-shyn.html,,no
utylizaciya-vidpracovanyh-masel.html,10216,520,Як оформлюється утилізація відпрацьованих олив — Довідник YOURECO,Як оформлюється утилізація відпрацьованих олив,"Утилізація відпрацьованих олив: що приймають, як організувати збір, вивезення та документи для підприємств.",https://guide.youreco.com.ua/utylizaciya-vidpracovanyh-masel.html,,no
utylizaciya-vody.html,12075,808,Порядок утилізації води та товарних залишків — Довідник YOURECO,Порядок утилізації води та товарних залишків,"Довідка для підприємств про «утилізацію води (товарні залишки)»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-vody.html,,no
utylizaciya-vyrobnychyh-vidhodiv.html,10625,576,Утилізація виробничих відходів | YOURECO,Порядок утилізації виробничих відходів для підприємств,"Довідка для підприємств про «утилізацію виробничих відходів»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-vyrobnychyh-vidhodiv.html,,no
utylizaciya-yagid.html,10401,533,Куди передають ягоди на утилізацію — Довідник YOURECO,Куди передають ягоди на утилізацію,"Довідка для підприємств про «утилізацію ягід»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-yagid.html,,no
vidhody-demontazhu.html,8151,431,Відходи демонтажу | YOURECO,Відходи демонтажу: сортування та порядок передання,"Відходи демонтажу: сортування, утилізація, організація збору, вивезення та документи для підприємств.",https://guide.youreco.com.ua/vidhody-demontazhu.html,,no
vidhody-gumy.html,7563,452,Відходи гуми: що відноситься і як утилізують — Довідник YOURECO,Відходи гуми: що відноситься і як утилізують,"Відходи гуми: що відноситься до потоку, як їх утилізують, організовують збір, вивезення та документи.",https://guide.youreco.com.ua/vidhody-gumy.html,,no
vidhody-polimeriv.html,11481,911,Відходи полімерів — Довідник YOURECO,Відходи полімерів,"Гайд для підприємств про «відходи полімерів»: види полімерів, сортування, зберігання, підготовка до переробки, логістика та підтверджуючі документи.",https://guide.youreco.com.ua/vidhody-polimeriv.html,,no
vidhody-vyrobnyctva.html,7778,444,Відходи виробництва: класифікація та приклади — Довідник YOURECO,Відходи виробництва: класифікація та приклади,"Відходи виробництва: класифікація та приклади: що приймають, як організувати збір/вивезення та які документи потрібні для підприємств. Поради та перелінковка…",https://guide.youreco.com.ua/vidhody-vyrobnyctva.html,,no
vidy-kabelnyh-vidhodiv.html,10665,761,Види кабельних відходів — Довідник YOURECO,Види кабельних відходів,"Види кабельних відходів: класифікація, приклади з підприємств, як правильно сортувати та передавати на утилізацію.",https://guide.youreco.com.ua/vidy-kabelnyh-vidhodiv.html,,no
vidy-plastykovyh-vidhodiv.html,11664,940,Види пластикових відходів — Довідник YOURECO,Види пластикових відходів,"Види пластикових відходів: PET, HDPE, PP, PS та інші. Як відрізняти, сортувати й передавати на переробку підприємствам.",https://guide.youreco.com.ua/vidy-plastykovyh-vidhodiv.html,,no
vnutrishniy-akt-spysannya.html,8315,533,Внутрішній акт списання | YOURECO,Внутрішній акт списання: коли використовується перед передачею відходів,"Внутрішній акт списання: як підтвердити виведення матеріалів, обладнання або продукції з обліку перед утилізацією.",https://guide.youreco.com.ua/vnutrishniy-akt-spysannya.html,,no
vtorynna-syrovyna-z-budivelnyh-vidhodiv.html,8303,450,Вторинна сировина з будівельних відходів — Довідник YOURECO,Вторинна сировина з будівельних відходів,"Вторинна сировина з будівельних відходів: що можна повернути в обіг, як підготувати матеріали та які документи потрібні.",https://guide.youreco.com.ua/vtorynna-syrovyna-z-budivelnyh-vidhodiv.html,,no
vtorynna-syrovyna-z-vidhodiv.html,10390,508,Вторинна сировина з відходів — Довідник YOURECO,Вторинна сировина з відходів,"Довідка для підприємств про «вторинна сировина з відходів»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/vtorynna-syrovyna-z-vidhodiv.html,,no
vymogy-do-zberigannya-vidhodiv.html,12542,821,Вимоги до зберігання відходів — Довідник YOURECO,Вимоги до зберігання відходів,"Довідка для підприємств про «вимоги до зберігання відходів»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/vymogy-do-zberigannya-vidhodiv.html,,no
vyviz-budivelnyh-vidhodiv.html,12043,902,Передання будівельних відходів | YOURECO,Як організовується передання будівельних відходів,"Вивіз будівельних відходів: як організувати контейнер, сортування, графік вивезення та пакет документів для підприємств.",https://guide.youreco.com.ua/vyviz-budivelnyh-vidhodiv.html,,no
yak-vidbuvayetsya-utylizaciya-produkciyi.html,13740,982,Як відбувається утилізація продукції — етапи для підприємств,Як відбувається утилізація продукції,"Етапи утилізації продукції для підприємств: рішення, документи, підготовка партії, передача виконавцю та підтвердження.",https://guide.youreco.com.ua/yak-vidbuvayetsya-utylizaciya-produkciyi.html,,no
zberigannya-vidpracovanyh-masel.html,11475,910,Зберігання відпрацьованих олив — Довідник YOURECO,Зберігання відпрацьованих олив,"Зберігання відпрацьованих олив: тара, маркування, вимоги безпеки та підготовка до передачі на утилізацію.",https://guide.youreco.com.ua/zberigannya-vidpracovanyh-masel.html,,no
zbir-kabelyu.html,9545,498,Збір кабелю — Довідник YOURECO,Збір кабелю,"Гайд для бізнесу про «збір кабелю»: що відноситься до кабельних відходів, як зберігати та передавати, як оформити документи і організувати логістику.",https://guide.youreco.com.ua/zbir-kabelyu.html,,no
zbir-kartonu-na-pidpryyemstvi.html,10358,505,Збір картону на підприємстві — Довідник YOURECO,Збір картону на підприємстві,"Довідка для підприємств про «збір картону на підприємстві»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/zbir-kartonu-na-pidpryyemstvi.html,,no
zbir-metalu-na-pidpryyemstvi.html,9783,507,Збір металу на підприємстві — Довідник YOURECO,Збір металу на підприємстві,"Довідка для підприємств про «збір металу на підприємстві»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/zbir-metalu-na-pidpryyemstvi.html,,no
zbir-plastyku-na-pidpryyemstvi.html,9905,501,Збір пластику на підприємстві — Довідник YOURECO,Збір пластику на підприємстві,"Гайд для підприємств про «збір пластику на підприємстві»: види полімерів, сортування, зберігання, підготовка до переробки, логістика та підтверджуючі документи.",https://guide.youreco.com.ua/zbir-plastyku-na-pidpryyemstvi.html,,no
zbir-promyslovyh-vidhodiv.html,10935,546,Збір промислових відходів | YOURECO,Збір промислових відходів: організація та вимоги,"Збір промислових відходів: організація, вимоги, вивезення та документи для підприємств.",https://guide.youreco.com.ua/zbir-promyslovyh-vidhodiv.html,,no
